BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	2.87	12.71	100.00
0.00	2.14	9.70	100.00
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	5.44	17.87	109.09
0.00	3.01	16.92	127.27
0.00	2.52	16.02	145.45
0.00	1.63	18.49	245.45
0.00	3.38	17.40	109.09
0.00	2.66	18.13	145.45
0.00	2.83	17.55	145.45
0.00	1.58	19.85	236.36
0.00	3.01	15.98	100.00
0.00	2.42	8.27	100.00
0.00	2.81	12.65	100.00
0.00	2.61	6.09	100.00
0.00	1.63	18.34	227.27
0.00	2.87	10.71	100.00
0.00	2.83	17.04	136.36
0.00	1.91	16.51	172.73
0.00	1.77	5.49	100.00
0.00	2.44	19.47	272.73
0.00	2.22	18.22	181.82
0.00	0.00	6.50	100.00
0.00	3.46	14.67	100.00
0.00	2.87	3.83	100.00
0.00	3.39	14.40	100.00
0.00	4.81	18.73	145.45
0.00	2.61	10.77	100.00
0.00	3.01	13.90	118.18
0.00	3.38	20.42	109.09
0.00	2.81	13.67	100.00
0.00	3.25	13.55	100.00
0.00	1.69	16.11	200.00
0.00	2.66	18.18	145.45
0.00	1.58	18.30	227.27
0.00	3.40	16.46	100.00
0.00	3.38	15.42	109.09
0.00	1.53	18.89	227.27
0.00	2.87	16.61	100.00
0.00	1.58	18.25	227.27
0.00	2.87	14.67	100.00
0.00	2.14	7.48	100.00
0.00	1.58	17.90	236.36
0.00	1.77	6.19	100.00
0.00	2.81	9.30	100.00
0.00	1.53	18.59	263.64
0.00	2.44	17.72	272.73
0.00	3.39	12.61	100.00
0.00	3.74	9.94	100.00
0.00	6.23	13.47	90.91
0.00	3.25	9.44	100.00
0.00	3.01	17.03	109.09
0.00	2.61	12.50	100.00
0.00	2.91	16.21	127.27
0.00	2.81	16.58	100.00
0.00	3.39	11.34	90.91
0.00	2.52	18.63	145.45
0.00	3.44	20.88	181.82
0.00	3.01	14.55	118.18
0.00	3.10	12.73	100.00
0.00	1.90	15.95	209.09
0.00	3.38	12.98	109.09
0.00	1.72	16.93	218.18
0.00	2.87	8.64	90.91
0.00	3.30	18.51	200.00
0.00	6.23	13.92	90.91
0.00	2.85	10.55	100.00
0.00	0.00	8.96	100.00
0.00	0.00	7.59	100.00
0.00	2.52	19.53	145.45
0.00	3.41	14.33	100.00
0.00	2.52	17.84	145.45
0.00	3.39	11.10	100.00
0.00	2.05	19.71	190.91
0.00	3.46	15.42	109.09
0.00	3.44	18.10	181.82
0.00	0.70	4.15	100.00
0.00	5.82	16.53	100.00
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
0.00	3.25	7.95	100.00
0.00	4.75	17.07	136.36
0.00	2.91	13.88	127.27
0.00	1.77	3.15	100.00
0.00	4.81	17.47	136.36
0.00	3.18	19.98	218.18
0.00	3.38	15.74	109.09
0.00	2.42	9.21	100.00
0.00	2.74	9.87	100.00
0.00	2.05	17.28	181.82
0.00	2.85	17.41	200.00
0.00	2.14	7.56	100.00
0.00	3.34	8.66	100.00
0.00	2.91	16.81	127.27
0.00	2.44	18.13	281.82
0.00	2.71	17.14	145.45
0.00	3.01	13.65	127.27
0.00	2.61	6.54	100.00
0.00	2.39	17.51	145.45
0.00	3.40	14.04	100.00
0.00	1.31	2.49	100.00
0.00	2.74	10.38	100.00
0.00	2.87	7.57	100.00
0.00	2.72	16.39	136.36
0.00	2.52	16.16	145.45
0.00	2.14	9.14	100.00
0.00	2.86	13.08	109.09
0.00	2.61	8.80	100.00
0.00	2.84	11.86	100.00
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	2.81	10.39	100.00
0.00	2.16	16.64	172.73
0.00	2.14	5.65	100.00
0.00	2.14	10.89	100.00
0.00	2.74	12.06	100.00
0.00	0.00	7.64	100.00
0.00	3.22	10.49	109.09
0.00	3.46	11.48	109.09
0.00	2.27	18.82	172.73
0.00	3.46	15.36	109.09
0.00	2.16	19.13	172.73
0.00	1.77	8.29	100.00
0.00	2.61	9.57	100.00
0.00	3.76	11.87	100.00
0.00	5.44	20.37	118.18
0.00	3.40	12.73	100.00
0.00	2.81	11.95	100.00
0.00	1.48	17.49	245.45
0.00	2.59	17.62	245.45
0.00	4.81	16.18	127.27
0.00	1.96	18.69	209.09
0.00	3.22	14.07	118.18
0.00	3.74	12.54	100.00
0.00	1.98	18.89	181.82
0.00	2.45	15.77	136.36
0.00	3.38	16.11	109.09
0.00	2.66	17.79	145.45
0.00	3.41	12.18	100.00
0.00	2.24	18.21	300.00
0.00	1.18	17.60	290.91
0.00	2.83	13.77	118.18
0.00	2.42	7.49	100.00
0.00	2.81	13.48	100.00
0.00	2.37	18.47	272.73
0.00	2.37	18.40	290.91
0.00	3.23	19.60	109.09
0.00	3.18	7.38	100.00
0.00	2.66	14.25	136.36
0.00	2.51	19.50	263.64
0.00	2.29	15.67	118.18
0.00	1.31	5.81	100.00
0.00	2.17	18.85	172.73
0.00	2.14	5.11	100.00
0.00	2.87	9.36	100.00
0.00	2.67	20.01	245.45
0.00	1.63	17.43	445.45
0.00	2.81	11.59	100.00
0.00	1.31	15.91	281.82
0.00	1.89	18.54	327.27
0.00	3.23	14.48	118.18
0.00	2.13	19.08	309.09
0.00	2.83	19.37	136.36
0.00	2.39	18.20	163.64
0.00	3.25	11.81	100.00
0.00	5.44	16.96	118.18
0.00	2.54	8.95	100.00
0.00	2.42	8.29	100.00
0.00	5.77	8.99	90.91
0.00	1.39	19.16	263.64
0.00	4.55	19.04	145.45
0.00	2.61	6.84	100.00
0.00	3.34	11.55	90.91
0.00	3.41	10.90	100.00
0.00	2.42	8.22	100.00
0.00	2.85	13.32	100.00
0.00	3.40	14.15	100.00
0.00	2.14	7.44	100.00
0.00	2.39	19.62	136.36
0.00	2.54	6.00	90.91
0.00	1.77	6.00	100.00
0.00	3.76	11.96	100.00
0.00	2.39	15.69	145.45
0.00	0.70	3.45	100.00
0.00	2.61	8.44	100.00
0.00	2.85	8.04	100.00
0.00	1.70	19.14	345.45
0.00	3.46	9.14	109.09
0.00	2.81	10.58	100.00
0.00	2.84	13.92	118.18
0.00	1.64	20.16	236.36
0.00	3.41	13.07	100.00
0.00	1.39	17.55	263.64
0.00	6.25	17.39	100.00
0.00	1.31	5.69	100.00
0.00	3.74	11.79	100.00
0.00	1.31	5.93	100.00
0.00	2.61	10.13	100.00
0.00	1.89	18.78	345.45
0.00	2.59	20.32	245.45
0.00	3.01	15.38	127.27
0.00	2.14	9.26	100.00
0.00	1.83	16.69	209.09
0.00	3.34	15.09	100.00
0.00	3.76	12.06	100.00
0.00	2.83	18.65	136.36
0.00	2.74	8.09	100.00
0.00	3.13	10.64	100.00
0.00	2.10	7.51	90.91
0.00	2.07	16.98	181.82
0.00	3.58	18.38	181.82
0.00	2.27	14.47	163.64
0.00	3.46	14.81	109.09
0.00	6.32	13.00	90.91
0.00	4.32	18.06	154.55
0.00	2.10	3.21	100.00
0.00	2.14	7.16	90.91
0.00	3.40	13.40	100.00
0.00	3.46	11.88	109.09
0.00	2.74	8.79	100.00
0.00	3.34	9.27	100.00
0.00	2.42	9.51	100.00
0.00	2.95	18.29	236.36
0.00	2.42	9.09	100.00
0.00	3.58	17.44	163.64
0.00	5.11	17.35	127.27
0.00	3.38	18.39	109.09
0.00	2.72	15.86	136.36
0.00	6.23	10.28	90.91
0.00	1.95	17.92	354.55
0.00	2.83	17.18	136.36
0.00	4.05	13.04	100.00
0.00	2.52	17.88	154.55
0.00	2.61	7.68	100.00
0.00	2.51	19.16	263.64
0.00	2.14	11.01	100.00
0.00	3.74	14.29	100.00
0.00	1.19	17.09	545.45
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
