BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	2.61	10.41	10.41
0.00	3.01	14.22	14.22
0.00	3.25	8.74	8.74
0.00	2.72	11.56	11.56
0.00	1.77	5.48	5.48
0.00	1.96	16.11	16.11
0.00	3.22	11.73	11.73
0.00	1.73	16.66	16.66
0.00	2.13	18.58	18.58
0.00	1.89	18.09	18.09
0.00	3.30	18.97	18.97
0.00	1.60	18.19	18.19
0.00	2.27	19.38	19.38
0.00	2.63	16.14	16.14
0.00	2.39	13.80	13.80
0.00	2.83	14.40	14.40
0.00	2.17	15.21	15.21
0.00	3.40	15.02	15.02
0.00	2.61	8.32	8.32
0.00	2.84	13.54	13.54
0.00	1.53	16.25	16.25
0.00	3.01	17.17	17.17
0.00	2.74	8.06	8.06
0.00	2.85	14.56	14.56
0.00	3.40	14.61	14.61
0.00	2.14	5.25	5.25
0.00	2.52	17.12	17.12
0.00	2.22	16.35	16.35
0.00	1.39	15.62	15.62
0.00	2.72	17.85	17.85
0.00	2.14	5.61	5.61
0.00	3.44	20.24	20.24
0.00	3.38	12.05	12.05
0.00	3.39	14.12	14.12
0.00	3.38	9.88	9.88
0.00	2.44	15.23	15.23
0.00	3.25	9.32	9.32
0.00	2.83	15.35	15.35
0.00	3.25	10.67	10.67
0.00	5.11	15.78	15.78
0.00	2.72	14.53	14.53
0.00	2.91	15.59	15.59
0.00	2.14	8.31	8.31
0.00	3.60	5.24	5.24
0.00	2.61	6.05	6.05
0.00	1.76	17.59	17.59
0.00	2.16	15.72	15.72
0.00	2.61	4.30	4.30
0.00	1.77	4.24	4.24
0.00	2.81	7.82	7.82
0.00	2.74	11.53	11.53
0.00	2.14	8.49	8.49
0.00	3.22	15.40	15.40
0.00	6.23	10.13	10.13
0.00	3.74	13.43	13.43
0.00	3.39	11.70	11.70
0.00	1.63	19.07	19.07
0.00	3.41	13.53	13.53
0.00	1.63	17.27	17.27
0.00	2.39	19.52	19.52
0.00	2.52	17.55	17.55
0.00	2.52	12.67	12.67
0.00	2.74	9.47	9.47
0.00	3.34	9.65	9.65
0.00	3.74	10.44	10.44
0.00	3.39	11.54	11.54
0.00	3.38	12.87	12.87
0.00	3.40	19.87	19.87
0.00	1.83	16.99	16.99
0.00	2.07	16.17	16.17
0.00	2.27	15.53	15.53
0.00	2.45	13.19	13.19
0.00	1.96	18.17	18.17
0.00	6.79	11.43	11.43
0.00	3.76	12.28	12.28
0.00	3.38	12.91	12.91
0.00	1.90	17.42	17.42
0.00	3.01	15.53	15.53
0.00	3.34	11.65	11.65
0.00	2.74	7.75	7.75
0.00	2.14	4.78	4.78
0.00	2.55	14.26	14.26
0.00	3.01	13.61	13.61
0.00	1.77	8.15	8.15
0.00	3.25	7.85	7.85
0.00	2.66	17.75	17.75
0.00	1.89	17.84	17.84
0.00	2.66	18.05	18.05
0.00	2.67	19.05	19.05
0.00	2.09	16.63	16.63
0.00	5.82	12.35	12.35
0.00	0.00	6.66	6.66
0.00	2.13	19.29	19.29
0.00	4.24	17.47	17.47
0.00	0.67	15.17	15.17
0.00	2.16	16.57	16.57
0.00	1.77	9.26	9.26
0.00	2.29	17.12	17.12
0.00	1.21	17.48	17.48
0.00	1.31	3.40	3.40
0.00	0.00	3.92	3.92
0.00	1.90	16.20	16.20
0.00	4.55	18.52	18.52
0.00	3.13	13.93	13.93
0.00	5.11	20.57	20.57
0.00	2.86	16.43	16.43
0.00	4.75	18.04	18.04
0.00	5.75	18.33	18.33
0.00	5.11	14.63	14.63
0.00	4.48	18.35	18.35
0.00	4.81	17.75	17.75
0.00	3.38	13.65	13.65
0.00	2.14	6.57	6.57
0.00	1.69	17.24	17.24
0.00	1.87	17.89	17.89
0.00	1.69	19.48	19.48
0.00	3.25	12.89	12.89
0.00	2.51	19.90	19.90
0.00	3.64	19.75	19.75
0.00	2.03	16.22	16.22
0.00	2.41	18.67	18.67
0.00	1.02	18.48	18.48
0.00	1.53	17.10	17.10
0.00	2.08	18.87	18.87
0.00	5.82	18.00	18.00
0.00	1.76	19.51	19.51
0.00	3.74	16.56	16.56
0.00	1.48	19.63	19.63
0.00	5.44	13.46	13.46
0.00	2.37	17.95	17.95
0.00	1.90	18.84	18.84
0.00	2.07	18.88	18.88
0.00	2.08	18.26	18.26
0.00	3.44	19.63	19.63
0.00	2.55	16.47	16.47
0.00	0.94	17.20	17.20
0.00	2.55	18.24	18.24
0.00	2.05	19.86	19.86
0.00	3.92	18.94	18.94
0.00	1.53	20.10	20.10
0.00	1.98	15.64	15.64
0.00	2.66	16.15	16.15
0.00	2.27	17.80	17.80
0.00	1.52	16.21	16.21
0.00	5.06	16.72	16.72
0.00	3.48	17.95	17.95
0.00	2.51	20.13	20.13
0.00	2.91	16.66	16.66
0.00	1.18	16.27	16.27
0.00	2.63	14.65	14.65
0.00	2.14	9.70	9.70
0.00	0.12	2.21	2.21
0.00	0.00	3.92	3.92
0.00	5.40	18.61	18.61
0.00	4.57	17.90	17.90
0.00	2.52	16.45	16.45
0.00	1.43	18.69	18.69
0.00	3.40	17.21	17.21
0.00	2.66	17.37	17.37
0.00	2.72	16.87	16.87
0.00	1.39	18.20	18.20
0.00	2.83	15.20	15.20
0.00	2.42	8.27	8.27
0.00	3.38	13.69	13.69
0.00	2.81	8.74	8.74
0.00	2.82	19.02	19.02
0.00	2.85	11.00	11.00
0.00	2.52	17.58	17.58
0.00	1.73	16.82	16.82
0.00	2.14	8.28	8.28
0.00	2.55	18.93	18.93
0.00	2.33	18.81	18.81
0.00	0.00	6.50	6.50
0.00	3.22	15.60	15.60
0.00	3.10	4.97	4.97
0.00	3.34	15.05	15.05
0.00	4.32	19.53	19.53
0.00	2.61	11.86	11.86
0.00	3.72	13.70	13.70
0.00	3.38	20.77	20.77
0.00	2.81	13.67	13.67
0.00	2.61	10.69	10.69
0.00	1.70	17.59	17.59
0.00	2.52	18.07	18.07
0.00	1.96	19.32	19.32
0.00	3.40	17.63	17.63
0.00	3.01	16.49	16.49
0.00	1.59	18.27	18.27
0.00	2.86	17.32	17.32
0.00	1.58	17.87	17.87
0.00	2.87	14.67	14.67
0.00	2.14	7.48	7.48
0.00	1.70	17.82	17.82
0.00	2.14	7.00	7.00
0.00	3.77	11.27	11.27
0.00	1.63	18.94	18.94
0.00	2.08	17.45	17.45
0.00	3.40	13.04	13.04
0.00	4.05	10.63	10.63
0.00	6.23	13.47	13.47
0.00	3.39	11.31	11.31
0.00	3.04	15.46	15.46
0.00	2.85	12.70	12.70
0.00	2.83	15.53	15.53
0.00	2.81	16.22	16.22
0.00	3.39	10.49	10.49
0.00	2.33	20.81	20.81
0.00	2.17	18.23	18.23
0.00	3.01	14.08	14.08
0.00	3.34	15.69	15.69
0.00	1.76	16.50	16.50
0.00	3.38	13.59	13.59
0.00	1.72	16.93	16.93
0.00	3.10	8.61	8.61
0.00	2.51	17.41	17.41
0.00	6.23	13.89	13.89
0.00	2.85	11.22	11.22
0.00	0.00	8.96	8.96
0.00	0.00	7.59	7.59
0.00	2.39	18.08	18.08
0.00	3.77	13.62	13.62
0.00	2.27	18.06	18.06
0.00	3.39	11.10	11.10
0.00	1.96	19.58	19.58
0.00	3.76	12.47	12.47
0.00	3.44	18.48	18.48
0.00	0.70	4.15	4.15
0.00	6.75	15.79	15.79
0.00	1.31	5.50	5.50
0.00	0.00	3.92	3.92
0.00	2.61	7.97	7.97
0.00	4.75	16.53	16.53
0.00	2.91	13.67	13.67
0.00	1.77	3.86	3.86
0.00	4.55	18.54	18.54
0.00	2.67	20.03	20.03
0.00	3.38	13.76	13.76
0.00	2.14	8.15	8.15
0.00	2.86	13.24	13.24
0.00	1.72	18.09	18.09
0.00	2.85	17.33	17.33
0.00	2.14	7.56	7.56
0.00	3.34	8.66	8.66
0.00	2.72	16.89	16.89
0.00	2.59	18.07	18.07
0.00	2.71	17.11	17.11
0.00	3.46	13.65	13.65
0.00	2.61	8.33	8.33
0.00	2.44	16.92	16.92
0.00	3.40	14.07	14.07
0.00	1.31	2.93	2.93
0.00	2.61	10.11	10.11
0.00	2.87	7.81	7.81
0.00	2.27	18.53	18.53
0.00	2.52	15.96	15.96
0.00	2.14	9.14	9.14
0.00	3.39	9.99	9.99
0.00	2.42	7.25	7.25
0.00	2.84	11.80	11.80
0.00	0.12	2.21	2.21
0.00	0.00	3.92	3.92
0.00	2.81	10.37	10.37
0.00	2.57	16.28	16.28
0.00	2.54	5.19	5.19
0.00	2.14	9.72	9.72
0.00	2.74	11.47	11.47
0.00	0.00	8.04	8.04
0.00	3.46	10.81	10.81
0.00	5.82	12.60	12.60
0.00	2.44	18.64	18.64
0.00	2.83	15.60	15.60
0.00	2.27	18.77	18.77
0.00	1.77	8.29	8.29
0.00	2.61	9.57	9.57
0.00	3.76	12.51	12.51
0.00	2.66	16.71	16.71
0.00	3.39	10.97	10.97
0.00	2.86	13.25	13.25
0.00	1.35	16.86	16.86
0.00	2.59	18.61	18.61
0.00	2.52	14.54	14.54
0.00	1.76	18.19	18.19
0.00	3.01	15.32	15.32
0.00	4.02	12.29	12.29
0.00	1.83	17.34	17.34
0.00	2.91	14.55	14.55
0.00	3.41	15.20	15.20
0.00	2.83	19.35	19.35
0.00	3.39	11.28	11.28
0.00	2.24	17.87	17.87
0.00	1.24	16.96	16.96
0.00	3.04	13.97	13.97
0.00	2.42	6.07	6.07
0.00	3.39	14.62	14.62
0.00	2.20	18.56	18.56
0.00	2.31	18.91	18.91
0.00	2.86	17.13	17.13
0.00	2.54	7.16	7.16
0.00	2.17	14.64	14.64
0.00	2.58	19.48	19.48
0.00	2.02	16.69	16.69
0.00	1.31	5.81	5.81
0.00	1.98	19.09	19.09
0.00	1.31	3.46	3.46
0.00	3.70	14.46	14.46
0.00	3.30	17.12	17.12
0.00	1.71	17.13	17.13
0.00	2.81	12.16	12.16
0.00	1.15	15.54	15.54
0.00	1.52	17.77	17.77
0.00	3.46	14.37	14.37
0.00	1.91	17.52	17.52
0.00	3.01	19.04	19.04
0.00	2.27	17.05	17.05
0.00	3.25	11.81	11.81
0.00	5.11	18.83	18.83
0.00	2.54	10.07	10.07
0.00	2.42	7.83	7.83
0.00	2.74	7.64	7.64
0.00	1.24	18.94	18.94
0.00	5.11	18.98	18.98
0.00	2.61	6.60	6.60
0.00	3.70	11.50	11.50
0.00	3.41	10.70	10.70
0.00	2.85	11.90	11.90
0.00	2.85	10.59	10.59
0.00	3.41	13.61	13.61
0.00	2.14	7.18	7.18
0.00	2.17	21.96	21.96
0.00	2.54	5.06	5.06
0.00	1.77	6.00	6.00
0.00	3.76	11.83	11.83
0.00	1.98	16.78	16.78
0.00	1.31	7.57	7.57
0.00	2.61	8.86	8.86
0.00	3.41	8.77	8.77
0.00	1.76	18.65	18.65
0.00	2.66	8.65	8.65
0.00	2.81	10.70	10.70
0.00	3.38	14.12	14.12
0.00	2.48	20.08	20.08
0.00	3.41	13.07	13.07
0.00	1.54	18.15	18.15
0.00	5.44	17.37	17.37
0.00	2.14	7.24	7.24
0.00	3.77	10.46	10.46
0.00	1.31	5.93	5.93
0.00	2.74	11.26	11.26
0.00	1.91	18.77	18.77
0.00	2.08	19.48	19.48
0.00	3.46	13.36	13.36
0.00	6.05	11.56	11.56
0.00	1.76	16.87	16.87
0.00	3.34	15.09	15.09
0.00	3.77	9.92	9.92
0.00	2.52	17.96	17.96
0.00	3.39	8.91	8.91
0.00	3.13	11.47	11.47
0.00	2.14	8.17	8.17
0.00	2.13	16.98	16.98
0.00	2.95	18.30	18.30
0.00	2.17	13.41	13.41
0.00	3.46	14.81	14.81
0.00	6.32	12.54	12.54
0.00	3.74	17.29	17.29
0.00	2.54	3.44	3.44
0.00	2.14	7.65	7.65
0.00	3.74	13.29	13.29
0.00	3.46	12.03	12.03
0.00	3.34	9.02	9.02
0.00	3.34	11.01	11.01
0.00	2.42	9.51	9.51
0.00	2.85	17.49	17.49
0.00	2.42	9.30	9.30
0.00	3.30	16.84	16.84
0.00	5.11	17.47	17.47
0.00	3.74	15.38	15.38
0.00	3.23	17.07	17.07
0.00	6.05	9.04	9.04
0.00	2.05	17.87	17.87
0.00	3.04	18.25	18.25
0.00	4.05	12.22	12.22
0.00	2.86	17.65	17.65
0.00	2.42	8.03	8.03
0.00	2.58	18.79	18.79
0.00	2.42	7.84	7.84
0.00	6.25	16.86	16.86
0.00	0.67	16.63	16.63
0.00	1.31	5.50	5.50
0.00	0.00	3.92	3.92
