BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	3.44	18.23	209.09
0.00	0.87	17.02	472.73
0.00	2.17	16.82	172.73
0.00	3.30	17.58	190.91
0.00	4.11	18.56	145.45
0.00	2.37	19.89	254.55
0.00	2.19	19.29	300.00
0.00	1.24	17.47	327.27
0.00	2.61	13.96	100.00
0.00	2.61	11.12	100.00
0.00	4.32	16.09	154.55
0.00	2.14	7.52	100.00
0.00	1.28	15.61	518.18
0.00	2.74	12.02	100.00
0.00	6.23	11.03	90.91
0.00	6.32	16.32	90.91
0.00	2.13	17.98	300.00
0.00	2.74	9.06	100.00
0.00	2.42	9.11	100.00
0.00	1.95	18.24	363.64
0.00	1.76	17.96	218.18
0.00	3.82	16.66	172.73
0.00	2.63	15.68	127.27
0.00	3.41	12.88	100.00
0.00	3.39	7.61	100.00
0.00	3.40	16.28	100.00
0.00	4.32	19.38	154.55
0.00	3.18	17.94	209.09
0.00	4.55	16.82	145.45
0.00	2.61	9.97	100.00
0.00	3.01	13.62	127.27
0.00	3.25	8.74	90.91
0.00	2.27	14.93	154.55
0.00	1.77	5.48	100.00
0.00	2.27	16.27	181.82
0.00	3.38	11.76	109.09
0.00	1.82	17.05	181.82
0.00	2.13	19.04	327.27
0.00	1.96	18.07	200.00
0.00	2.22	17.04	181.82
0.00	1.00	16.94	363.64
0.00	2.27	19.18	172.73
0.00	2.72	15.84	127.27
0.00	2.39	13.96	163.64
0.00	2.91	14.59	127.27
0.00	2.17	15.87	181.82
0.00	3.40	15.02	109.09
0.00	2.61	8.32	100.00
0.00	2.72	12.80	136.36
0.00	1.48	16.45	254.55
0.00	3.01	15.35	127.27
0.00	2.74	7.95	100.00
0.00	2.85	15.97	100.00
0.00	3.38	15.48	109.09
0.00	2.14	5.25	100.00
0.00	2.66	14.25	145.45
0.00	2.44	15.80	172.73
0.00	1.39	16.94	281.82
0.00	2.72	17.49	136.36
0.00	2.42	6.47	100.00
0.00	3.44	20.43	181.82
0.00	3.40	11.49	100.00
0.00	2.74	14.12	100.00
0.00	3.38	9.88	109.09
0.00	2.44	14.72	154.55
0.00	3.34	9.16	100.00
0.00	2.83	14.53	118.18
0.00	3.25	10.67	100.00
0.00	5.11	16.15	118.18
0.00	2.91	15.20	127.27
0.00	2.84	15.18	118.18
0.00	2.14	9.38	100.00
0.00	1.77	6.48	100.00
0.00	2.61	6.05	100.00
0.00	1.76	17.58	218.18
0.00	2.28	15.69	163.64
0.00	2.74	5.82	100.00
0.00	1.77	4.24	100.00
0.00	1.77	4.98	100.00
0.00	2.74	12.79	100.00
0.00	1.77	6.05	100.00
0.00	2.84	14.57	118.18
0.00	6.23	10.22	100.00
0.00	3.74	13.85	100.00
0.00	2.81	10.56	100.00
0.00	1.63	18.82	218.18
0.00	3.40	13.10	100.00
0.00	1.53	17.55	272.73
0.00	2.39	20.80	163.64
0.00	2.07	17.04	154.55
0.00	2.28	13.71	163.64
0.00	2.74	9.47	100.00
0.00	3.34	11.09	100.00
0.00	3.46	11.27	109.09
0.00	3.39	11.54	100.00
0.00	2.91	13.24	127.27
0.00	3.40	19.87	100.00
0.00	1.83	17.13	218.18
0.00	2.27	15.38	172.73
0.00	2.28	15.53	127.27
0.00	2.16	14.75	154.55
0.00	1.96	17.41	200.00
0.00	6.79	11.43	90.91
0.00	3.76	12.03	100.00
0.00	3.38	13.12	109.09
0.00	1.90	17.82	190.91
0.00	3.01	16.03	127.27
0.00	6.34	13.83	90.91
0.00	2.74	8.05	100.00
0.00	2.14	5.72	100.00
0.00	2.45	14.47	136.36
0.00	3.01	13.61	127.27
0.00	1.77	8.15	100.00
0.00	3.10	7.13	100.00
0.00	2.66	14.45	136.36
0.00	1.89	18.12	209.09
0.00	2.83	15.80	145.45
0.00	2.44	19.28	272.73
0.00	2.14	16.60	290.91
0.00	3.38	10.88	100.00
0.00	0.00	5.98	100.00
0.00	2.08	18.98	300.00
0.00	4.57	16.67	118.18
0.00	1.21	15.73	481.82
0.00	2.28	16.31	154.55
0.00	2.14	7.81	100.00
0.00	2.63	15.93	118.18
0.00	1.24	16.66	309.09
0.00	1.31	3.40	100.00
0.00	0.00	3.92	100.00
0.00	1.90	16.16	181.82
0.00	4.81	16.92	136.36
0.00	3.13	14.40	118.18
0.00	5.11	20.57	127.27
0.00	2.91	16.15	127.27
0.00	4.75	17.88	136.36
0.00	5.40	18.32	127.27
0.00	5.11	14.45	118.18
0.00	4.11	17.36	163.64
0.00	4.55	18.54	145.45
0.00	2.84	12.25	100.00
0.00	2.14	6.57	100.00
0.00	1.76	17.24	218.18
0.00	1.87	17.55	200.00
0.00	1.63	19.61	218.18
0.00	3.25	12.74	100.00
0.00	3.30	21.53	200.00
0.00	3.64	20.66	181.82
0.00	2.08	16.52	345.45
0.00	2.41	18.32	136.36
0.00	1.02	18.45	390.91
0.00	1.48	17.92	254.55
0.00	2.03	18.76	318.18
0.00	5.44	18.28	118.18
0.00	1.98	18.86	200.00
0.00	3.22	17.87	118.18
0.00	1.53	18.73	245.45
0.00	5.44	13.43	118.18
0.00	2.37	17.95	290.91
0.00	1.90	18.30	200.00
0.00	2.05	17.38	181.82
0.00	2.03	18.23	309.09
0.00	3.30	19.95	200.00
0.00	2.72	17.66	136.36
0.00	0.96	17.33	427.27
0.00	2.55	18.24	145.45
0.00	1.82	18.03	181.82
0.00	3.92	19.24	172.73
0.00	2.27	21.23	172.73
0.00	1.90	15.66	209.09
0.00	2.28	15.58	163.64
0.00	2.39	18.27	163.64
0.00	1.54	16.08	409.09
0.00	2.66	15.63	136.36
0.00	3.48	18.08	190.91
0.00	2.51	19.23	254.55
0.00	2.91	17.18	127.27
0.00	1.16	16.46	490.91
0.00	2.45	15.42	127.27
0.00	2.14	9.70	100.00
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	5.82	18.61	100.00
0.00	3.01	16.53	127.27
0.00	2.52	16.42	145.45
0.00	1.53	18.92	245.45
0.00	3.40	16.47	100.00
0.00	2.39	17.53	145.45
0.00	2.72	16.87	136.36
0.00	1.43	17.84	263.64
0.00	2.83	16.38	100.00
0.00	2.61	10.76	100.00
0.00	3.38	14.05	100.00
0.00	2.74	7.23	100.00
0.00	2.67	17.80	245.45
0.00	2.87	11.80	100.00
0.00	2.39	17.38	154.55
0.00	2.02	16.50	163.64
0.00	2.14	9.18	100.00
0.00	2.58	19.49	263.64
0.00	2.44	18.03	163.64
0.00	0.00	6.50	100.00
0.00	2.66	17.01	127.27
0.00	3.10	4.97	100.00
0.00	3.34	15.05	100.00
0.00	4.32	19.53	154.55
0.00	2.61	11.86	100.00
0.00	3.46	14.10	100.00
0.00	3.40	20.72	100.00
0.00	2.87	15.25	100.00
0.00	2.61	10.69	100.00
0.00	1.69	17.23	200.00
0.00	2.52	16.92	154.55
0.00	1.90	19.25	190.91
0.00	3.40	17.63	100.00
0.00	2.83	17.62	136.36
0.00	2.57	18.03	245.45
0.00	2.86	17.16	109.09
0.00	1.63	17.71	218.18
0.00	2.87	14.67	100.00
0.00	2.14	7.48	100.00
0.00	1.69	17.13	218.18
0.00	1.77	6.19	100.00
0.00	3.34	9.76	100.00
0.00	1.63	18.56	236.36
0.00	2.37	18.06	272.73
0.00	3.40	13.04	100.00
0.00	3.74	9.94	100.00
0.00	6.23	13.47	90.91
0.00	3.39	10.93	90.91
0.00	3.01	15.28	109.09
0.00	2.87	12.67	100.00
0.00	2.72	16.42	136.36
0.00	2.81	16.58	100.00
0.00	3.39	10.65	90.91
0.00	2.13	18.99	181.82
0.00	2.27	18.05	163.64
0.00	3.01	14.08	118.18
0.00	3.34	14.12	90.91
0.00	1.83	16.20	209.09
0.00	3.38	12.98	109.09
0.00	1.72	16.82	218.18
0.00	4.04	10.45	100.00
0.00	2.85	19.31	218.18
0.00	6.23	13.89	90.91
0.00	3.13	13.69	109.09
0.00	0.00	8.10	100.00
0.00	0.00	7.59	100.00
0.00	2.52	19.53	145.45
0.00	3.34	14.39	100.00
0.00	2.17	18.63	172.73
0.00	3.39	11.22	100.00
0.00	1.96	19.67	190.91
0.00	3.74	13.86	100.00
0.00	3.30	19.02	190.91
0.00	0.70	4.15	100.00
0.00	6.15	16.27	109.09
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
0.00	3.25	7.97	100.00
0.00	4.75	16.74	136.36
0.00	2.91	13.98	127.27
0.00	1.77	3.86	100.00
0.00	4.55	17.83	136.36
0.00	2.95	19.05	227.27
0.00	3.38	13.76	109.09
0.00	2.42	9.21	100.00
0.00	2.86	13.24	109.09
0.00	1.72	16.51	218.18
0.00	2.85	17.07	200.00
0.00	2.14	7.56	100.00
0.00	3.34	8.26	100.00
0.00	3.01	16.00	127.27
0.00	2.51	17.96	272.73
0.00	2.71	17.11	145.45
0.00	3.74	13.65	100.00
0.00	2.61	8.33	100.00
0.00	2.44	17.31	154.55
0.00	3.22	14.44	118.18
0.00	2.10	3.40	100.00
0.00	2.42	8.20	100.00
0.00	2.87	7.81	100.00
0.00	2.27	18.53	172.73
0.00	2.27	17.25	163.64
0.00	2.14	9.14	100.00
0.00	3.38	10.41	109.09
0.00	2.42	7.25	100.00
0.00	2.63	12.74	109.09
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	2.81	10.39	100.00
0.00	2.71	16.05	145.45
0.00	1.31	6.64	100.00
0.00	2.14	11.32	100.00
0.00	2.74	10.86	100.00
0.00	0.00	8.02	100.00
0.00	3.46	10.74	109.09
0.00	5.82	12.60	109.09
0.00	2.52	18.82	154.55
0.00	1.91	16.57	154.55
0.00	2.27	18.77	172.73
0.00	1.77	8.29	100.00
0.00	3.34	9.77	100.00
0.00	3.76	12.51	100.00
0.00	4.55	20.87	145.45
0.00	3.41	12.55	100.00
0.00	2.86	13.25	109.09
0.00	1.35	17.59	272.73
0.00	2.59	17.55	245.45
0.00	2.17	14.40	154.55
0.00	1.59	18.32	254.55
0.00	2.72	15.59	136.36
0.00	3.46	12.51	100.00
0.00	1.76	17.55	190.91
0.00	2.87	15.73	100.00
0.00	3.39	15.00	100.00
0.00	2.83	19.36	136.36
0.00	3.39	12.22	100.00
0.00	2.24	18.12	300.00
0.00	2.24	18.44	281.82
0.00	3.38	13.20	100.00
0.00	2.14	6.07	100.00
0.00	3.39	14.40	100.00
0.00	2.59	18.83	254.55
0.00	2.44	18.19	290.91
0.00	4.81	18.74	118.18
0.00	3.43	8.53	100.00
0.00	3.74	17.86	181.82
0.00	2.19	18.98	300.00
0.00	2.02	15.17	127.27
0.00	1.31	5.81	100.00
0.00	1.98	19.20	190.91
0.00	1.31	4.67	100.00
0.00	3.10	10.45	100.00
0.00	2.85	18.69	227.27
0.00	1.55	17.47	445.45
0.00	2.85	11.81	100.00
0.00	1.24	17.07	290.91
0.00	1.46	17.53	418.18
0.00	3.46	13.96	109.09
0.00	1.95	17.92	354.55
0.00	3.01	20.25	127.27
0.00	2.17	17.83	181.82
0.00	3.34	12.16	100.00
0.00	5.11	18.61	127.27
0.00	2.54	7.88	100.00
0.00	2.61	9.14	100.00
0.00	2.74	8.52	100.00
0.00	1.35	19.51	272.73
0.00	4.81	19.63	136.36
0.00	2.61	6.84	100.00
0.00	3.10	12.01	90.91
0.00	3.41	10.70	100.00
0.00	3.39	11.25	100.00
0.00	2.85	10.59	100.00
0.00	3.40	14.77	100.00
0.00	2.14	7.87	100.00
0.00	2.17	19.86	154.55
0.00	2.54	6.20	90.91
0.00	1.77	6.00	100.00
0.00	3.76	12.06	100.00
0.00	2.39	16.41	145.45
0.00	1.31	7.57	100.00
0.00	2.81	10.94	100.00
0.00	2.85	8.77	100.00
0.00	1.77	19.05	345.45
0.00	2.39	11.48	127.27
0.00	2.81	10.58	100.00
0.00	2.87	14.50	100.00
0.00	1.54	19.80	254.55
0.00	3.40	13.40	100.00
0.00	1.43	17.76	254.55
0.00	5.44	16.50	109.09
0.00	1.31	5.69	100.00
0.00	3.46	12.97	109.09
0.00	1.31	5.93	100.00
0.00	2.42	8.59	100.00
0.00	1.89	19.33	345.45
0.00	2.44	19.32	263.64
0.00	3.01	14.15	127.27
0.00	2.42	9.85	100.00
0.00	1.76	16.80	218.18
0.00	3.34	15.09	100.00
0.00	3.76	11.79	100.00
0.00	4.81	19.34	136.36
0.00	3.39	8.41	100.00
0.00	3.13	11.47	100.00
0.00	2.14	8.17	100.00
0.00	2.13	16.87	190.91
0.00	2.76	18.17	227.27
0.00	2.17	13.41	172.73
0.00	3.46	14.54	109.09
0.00	3.10	10.02	90.91
0.00	3.44	18.50	181.82
0.00	2.54	3.44	100.00
0.00	2.14	7.65	90.91
0.00	3.46	14.86	109.09
0.00	3.46	11.88	109.09
0.00	2.74	8.79	100.00
0.00	3.25	8.73	100.00
0.00	2.42	9.51	100.00
0.00	1.82	16.93	236.36
0.00	2.14	10.38	100.00
0.00	3.44	17.04	181.82
0.00	5.41	16.27	118.18
0.00	3.40	16.68	100.00
0.00	3.46	16.88	109.09
0.00	6.34	11.59	90.91
0.00	2.20	18.28	318.18
0.00	3.04	17.68	127.27
0.00	4.02	14.02	100.00
0.00	2.83	18.01	136.36
0.00	2.42	8.03	100.00
0.00	2.67	19.08	245.45
0.00	2.14	12.06	100.00
0.00	6.25	17.01	100.00
0.00	0.73	16.21	509.09
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
