BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	1.45	17.70	509.09
0.00	2.74	12.02	100.00
0.00	6.23	11.03	90.91
0.00	6.32	16.32	90.91
0.00	2.14	18.45	318.18
0.00	2.74	9.65	100.00
0.00	2.42	10.24	100.00
0.00	1.91	17.55	381.82
0.00	2.16	16.18	200.00
0.00	4.02	16.70	163.64
0.00	3.13	14.52	118.18
0.00	3.41	13.72	100.00
0.00	3.76	8.58	100.00
0.00	3.40	15.59	100.00
0.00	3.79	20.01	190.91
0.00	3.18	18.09	200.00
0.00	4.55	16.82	145.45
0.00	2.61	10.41	100.00
0.00	3.01	14.88	127.27
0.00	3.39	11.93	90.91
0.00	2.28	14.07	145.45
0.00	1.77	5.24	100.00
0.00	2.27	15.87	181.82
0.00	2.91	13.80	127.27
0.00	1.82	15.87	181.82
0.00	2.13	18.79	327.27
0.00	1.76	16.83	227.27
0.00	2.13	16.61	190.91
0.00	1.05	16.50	363.64
0.00	2.27	18.73	172.73
0.00	2.63	15.84	109.09
0.00	2.39	14.46	163.64
0.00	3.01	14.21	136.36
0.00	2.07	15.20	200.00
0.00	2.87	13.68	100.00
0.00	2.61	8.32	100.00
0.00	2.72	13.18	136.36
0.00	1.43	16.19	263.64
0.00	3.01	15.72	127.27
0.00	2.74	9.41	100.00
0.00	3.40	16.14	109.09
0.00	3.38	15.47	109.09
0.00	2.14	5.25	100.00
0.00	2.66	14.89	145.45
0.00	2.13	16.35	200.00
0.00	1.24	16.72	318.18
0.00	2.72	17.85	136.36
0.00	2.42	6.47	100.00
0.00	4.81	18.92	136.36
0.00	3.40	12.18	100.00
0.00	3.39	14.12	100.00
0.00	3.40	8.94	100.00
0.00	2.52	15.66	145.45
0.00	3.34	11.14	100.00
0.00	2.83	15.40	118.18
0.00	3.25	10.67	100.00
0.00	4.81	16.24	127.27
0.00	3.01	14.70	127.27
0.00	2.91	15.01	136.36
0.00	2.14	8.31	100.00
0.00	3.76	6.91	100.00
0.00	2.61	6.05	100.00
0.00	1.76	18.84	218.18
0.00	2.16	16.30	172.73
0.00	2.61	6.58	100.00
0.00	1.77	4.24	100.00
0.00	1.77	4.98	100.00
0.00	2.61	9.61	100.00
0.00	1.77	6.05	100.00
0.00	3.38	13.01	118.18
0.00	6.34	10.53	100.00
0.00	3.76	13.14	100.00
0.00	3.77	11.89	100.00
0.00	1.63	18.34	209.09
0.00	3.40	12.29	100.00
0.00	1.38	17.42	281.82
0.00	2.66	18.31	145.45
0.00	2.52	17.32	136.36
0.00	2.39	13.74	172.73
0.00	2.74	8.13	100.00
0.00	3.25	8.83	100.00
0.00	3.74	11.17	100.00
0.00	3.10	7.20	100.00
0.00	2.91	15.13	127.27
0.00	2.74	17.01	100.00
0.00	1.87	15.96	200.00
0.00	2.07	15.19	200.00
0.00	2.44	15.68	145.45
0.00	2.45	13.19	136.36
0.00	1.76	17.91	209.09
0.00	6.69	9.15	90.91
0.00	3.77	11.81	100.00
0.00	3.38	13.19	109.09
0.00	2.07	16.04	172.73
0.00	3.01	15.53	127.27
0.00	6.34	13.83	90.91
0.00	2.74	7.75	100.00
0.00	2.14	5.72	100.00
0.00	2.55	14.26	154.55
0.00	3.01	12.94	127.27
0.00	1.77	8.15	100.00
0.00	2.74	7.62	100.00
0.00	2.66	17.80	145.45
0.00	1.82	18.18	218.18
0.00	2.83	16.22	145.45
0.00	2.30	19.06	290.91
0.00	1.98	16.86	318.18
0.00	5.82	12.35	100.00
0.00	0.00	5.98	100.00
0.00	1.53	18.38	236.36
0.00	4.24	17.47	145.45
0.00	1.23	15.68	536.36
0.00	2.39	16.34	163.64
0.00	2.14	7.81	100.00
0.00	2.45	15.93	127.27
0.00	1.30	16.85	290.91
0.00	1.31	3.40	100.00
0.00	0.00	3.92	100.00
0.00	3.30	19.46	190.91
0.00	5.11	18.09	136.36
0.00	3.13	14.40	118.18
0.00	6.33	16.61	90.91
0.00	2.91	16.11	127.27
0.00	4.75	18.45	136.36
0.00	3.23	15.76	136.36
0.00	6.34	13.56	90.91
0.00	4.11	17.77	163.64
0.00	4.57	17.35	154.55
0.00	2.84	12.25	100.00
0.00	2.14	6.57	100.00
0.00	1.90	17.99	209.09
0.00	1.87	17.55	200.00
0.00	1.58	18.87	227.27
0.00	2.14	7.60	100.00
0.00	3.06	20.29	218.18
0.00	4.02	21.03	163.64
0.00	2.13	17.16	336.36
0.00	2.55	15.88	127.27
0.00	0.96	18.25	418.18
0.00	1.58	17.75	245.45
0.00	2.19	18.81	300.00
0.00	5.82	17.06	109.09
0.00	1.90	18.15	209.09
0.00	3.76	17.04	100.00
0.00	1.63	18.51	236.36
0.00	5.82	13.04	109.09
0.00	2.51	18.47	272.73
0.00	1.90	18.56	200.00
0.00	1.96	17.53	190.91
0.00	1.39	17.86	272.73
0.00	3.58	21.38	181.82
0.00	2.66	17.39	154.55
0.00	0.94	17.30	436.36
0.00	2.72	18.60	136.36
0.00	1.82	18.03	181.82
0.00	3.92	18.53	172.73
0.00	1.69	20.53	227.27
0.00	1.90	16.72	200.00
0.00	2.72	16.71	136.36
0.00	2.27	18.33	172.73
0.00	1.60	16.33	400.00
0.00	2.15	14.75	136.36
0.00	3.33	17.46	181.82
0.00	2.85	19.94	227.27
0.00	2.72	17.30	136.36
0.00	1.29	16.25	436.36
0.00	2.29	15.97	136.36
0.00	2.87	9.55	100.00
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	5.75	18.02	118.18
0.00	5.44	19.59	127.27
0.00	2.52	16.14	145.45
0.00	1.69	18.01	227.27
0.00	3.41	16.84	100.00
0.00	2.52	17.29	154.55
0.00	2.91	16.99	127.27
0.00	1.48	18.30	254.55
0.00	2.86	15.30	100.00
0.00	2.42	8.27	100.00
0.00	3.38	11.41	100.00
0.00	2.61	5.86	100.00
0.00	1.90	17.87	200.00
0.00	2.87	11.80	100.00
0.00	2.83	17.62	136.36
0.00	1.82	17.92	181.82
0.00	2.14	8.28	100.00
0.00	2.70	18.85	272.73
0.00	2.22	17.01	181.82
0.00	0.00	5.12	100.00
0.00	2.83	15.83	118.18
0.00	3.10	5.73	100.00
0.00	3.34	15.05	100.00
0.00	4.81	17.94	145.45
0.00	2.61	11.61	100.00
0.00	4.02	12.69	100.00
0.00	3.40	20.72	100.00
0.00	2.81	13.90	100.00
0.00	3.25	11.25	100.00
0.00	1.76	17.60	209.09
0.00	2.91	16.40	127.27
0.00	2.04	19.43	200.00
0.00	3.40	18.11	100.00
0.00	3.41	14.25	100.00
0.00	1.53	18.91	227.27
0.00	2.87	16.61	100.00
0.00	1.63	18.40	200.00
0.00	2.87	14.67	100.00
0.00	1.77	6.15	100.00
0.00	2.33	17.61	181.82
0.00	1.77	6.19	100.00
0.00	3.70	8.26	100.00
0.00	1.53	19.06	254.55
0.00	2.44	17.97	272.73
0.00	3.39	12.61	100.00
0.00	3.74	9.94	100.00
0.00	6.23	13.47	90.91
0.00	3.25	10.31	90.91
0.00	3.04	14.93	118.18
0.00	2.85	12.70	100.00
0.00	3.13	17.70	118.18
0.00	3.34	14.70	100.00
0.00	2.42	8.22	100.00
0.00	2.44	18.93	163.64
0.00	2.57	17.43	163.64
0.00	3.22	14.08	109.09
0.00	3.10	14.42	90.91
0.00	2.07	16.46	190.91
0.00	3.38	12.55	118.18
0.00	1.79	16.65	209.09
0.00	3.10	8.52	100.00
0.00	2.67	20.31	236.36
0.00	6.23	13.89	90.91
0.00	2.85	11.22	100.00
0.00	0.00	6.08	100.00
0.00	0.00	7.59	100.00
0.00	2.52	19.53	145.45
0.00	3.77	14.39	100.00
0.00	2.83	17.53	145.45
0.00	3.39	11.10	100.00
0.00	1.87	19.79	200.00
0.00	4.02	12.68	100.00
0.00	2.07	17.85	190.91
0.00	0.70	4.15	100.00
0.00	5.82	16.05	100.00
0.00	1.31	5.50	100.00
0.00	0.00	3.92	100.00
0.00	3.34	8.56	100.00
0.00	4.24	16.99	154.55
0.00	2.91	13.88	127.27
0.00	1.31	8.45	100.00
0.00	4.32	18.94	136.36
0.00	3.06	18.64	218.18
0.00	3.38	14.42	109.09
0.00	2.42	8.60	100.00
0.00	2.81	10.42	100.00
0.00	2.16	16.61	172.73
0.00	3.18	17.86	181.82
0.00	2.14	7.56	100.00
0.00	3.34	8.66	100.00
0.00	3.01	16.00	127.27
0.00	2.37	17.60	290.91
0.00	2.71	17.11	145.45
0.00	3.23	14.41	127.27
0.00	2.74	10.10	100.00
0.00	2.44	17.31	154.55
0.00	3.76	11.89	100.00
0.00	2.10	3.90	90.91
0.00	2.61	9.32	100.00
0.00	2.87	7.81	100.00
0.00	2.39	17.54	163.64
0.00	4.81	16.87	127.27
0.00	2.14	9.14	100.00
0.00	3.38	13.26	109.09
0.00	2.42	7.25	100.00
0.00	2.84	11.80	100.00
0.00	0.12	2.21	100.00
0.00	0.00	3.92	100.00
0.00	2.81	10.39	100.00
0.00	2.44	16.56	172.73
0.00	2.54	6.36	100.00
0.00	2.14	9.25	100.00
0.00	2.61	9.74	100.00
0.00	0.00	5.97	100.00
0.00	3.04	11.89	127.27
0.00	5.82	12.73	109.09
0.00	2.44	18.67	172.73
0.00	2.15	16.69	136.36
0.00	2.17	18.95	181.82
0.00	1.77	8.29	100.00
0.00	2.61	9.57	100.00
0.00	3.76	11.87	100.00
0.00	4.55	21.11	145.45
0.00	3.41	12.76	100.00
0.00	2.81	11.95	100.00
0.00	1.41	16.79	281.82
0.00	2.51	18.96	254.55
0.00	2.66	14.12	136.36
0.00	2.13	17.30	190.91
0.00	2.72	14.79	136.36
0.00	3.74	13.86	100.00
0.00	1.83	17.00	181.82
0.00	3.13	14.89	127.27
0.00	3.41	15.52	100.00
0.00	3.01	18.92	127.27
0.00	3.34	11.12	100.00
0.00	2.37	18.24	281.82
0.00	1.24	18.99	281.82
0.00	3.46	14.43	109.09
0.00	2.42	7.43	100.00
0.00	3.41	15.14	100.00
0.00	2.44	18.81	290.91
0.00	1.53	19.65	272.73
0.00	2.86	20.09	118.18
0.00	2.87	9.50	100.00
0.00	3.92	15.64	172.73
0.00	2.37	19.78	281.82
0.00	1.73	16.39	145.45
0.00	1.31	4.88	100.00
0.00	2.17	19.34	172.73
0.00	2.10	4.66	100.00
0.00	2.14	9.19	100.00
0.00	3.18	17.47	200.00
0.00	1.66	17.09	436.36
0.00	2.85	11.81	100.00
0.00	1.24	15.74	290.91
0.00	1.35	17.51	454.55
0.00	3.46	14.29	109.09
0.00	2.09	17.17	327.27
0.00	2.83	20.15	136.36
0.00	4.32	18.74	154.55
0.00	3.34	11.90	100.00
0.00	5.82	18.09	109.09
0.00	2.54	10.07	100.00
0.00	3.25	8.48	100.00
0.00	2.74	7.69	100.00
0.00	1.43	17.83	254.55
0.00	4.81	18.54	136.36
0.00	2.61	6.46	100.00
0.00	3.70	11.50	90.91
0.00	3.41	10.70	100.00
0.00	2.74	10.44	100.00
0.00	2.74	11.92	100.00
0.00	3.39	15.34	100.00
0.00	2.14	7.87	100.00
0.00	2.17	18.37	154.55
0.00	1.77	4.81	100.00
0.00	1.77	6.00	100.00
0.00	3.74	14.51	100.00
0.00	2.39	16.41	145.45
0.00	1.31	7.57	100.00
0.00	2.42	8.21	100.00
0.00	2.85	8.77	100.00
0.00	1.76	18.82	354.55
0.00	2.27	9.56	127.27
0.00	2.74	10.72	100.00
0.00	3.38	14.50	118.18
0.00	1.41	18.80	309.09
0.00	3.41	14.52	100.00
0.00	1.54	16.47	254.55
0.00	5.82	16.15	109.09
0.00	1.31	5.69	100.00
0.00	3.77	11.67	100.00
0.00	1.77	6.80	100.00
0.00	2.42	9.12	100.00
0.00	2.14	18.10	327.27
0.00	2.44	18.86	263.64
0.00	3.46	14.45	118.18
0.00	2.42	9.85	100.00
0.00	1.69	16.69	227.27
0.00	3.39	15.26	100.00
0.00	3.10	8.44	100.00
0.00	3.40	17.63	100.00
0.00	3.39	9.55	100.00
0.00	3.38	12.78	100.00
0.00	2.87	7.22	90.91
0.00	2.22	17.64	181.82
0.00	2.67	18.11	236.36
0.00	2.17	14.19	172.73
0.00	3.46	15.84	109.09
0.00	6.79	13.15	90.91
0.00	4.11	18.48	163.64
0.00	2.10	3.21	100.00
0.00	2.14	7.65	90.91
0.00	3.46	14.79	109.09
0.00	3.46	11.88	109.09
0.00	2.74	8.79	100.00
0.00	3.34	9.55	100.00
0.00	2.42	9.51	100.00
0.00	1.96	16.48	218.18
0.00	2.42	9.30	100.00
0.00	3.30	16.19	181.82
0.00	4.55	17.17	154.55
0.00	2.87	14.28	100.00
0.00	3.04	17.84	136.36
0.00	6.05	7.87	90.91
0.00	2.19	18.05	336.36
0.00	3.04	17.53	127.27
0.00	4.05	12.82	100.00
0.00	2.57	17.76	163.64
0.00	2.42	8.03	100.00
0.00	3.02	18.84	227.27
0.00	2.14	11.01	100.00
0.00	6.25	17.01	100.00
0.00	0.70	17.05	536.36
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
